msg,cat,idx
9 9 9 4 4 4 4 4 0,0 0 1 0 0,214982
9 9 9 4 4 4 4 4 0,0 0 1 0 0,55817
9 9 9 4 4 4 4 4 0,0 0 1 0 0,107819
9 9 9 4 4 4 4 4 0,0 0 1 0 0,34676
9 9 9 9 4 4 4 4 0,0 0 1 0 0,12320
9 9 9 4 4 4 4 4 0,0 0 1 0 0,211823
9 9 9 4 4 4 4 4 0,0 0 1 0 0,155204
9 9 9 4 4 4 4 4 0,0 0 1 0 0,156905
9 9 9 4 4 4 4 4 0,0 0 1 0 0,218141
9 9 9 4 4 4 4 4 0,0 0 1 0 0,24713
9 9 9 4 4 4 4 4 0,0 0 1 0 0,55088
1 9 14 0,0 0 1 0 0,159821
9 9 9 4 4 4 4 4 0,0 0 1 0 0,184364
9 9 9 9 9 4 4 0,0 0 1 0 0,139652
9 9 9 4 4 4 4 4 0,0 0 1 0 0,46826
9 9 9 4 4 4 4 4 0,0 0 1 0 0,113165
9 9 9 4 4 4 4 4 0,0 0 1 0 0,54845
9 9 9 4 4 4 4 4 0,0 0 1 0 0,171485
9 9 9 4 4 4 4 4 0,0 0 1 0 0,17909
9 9 9 4 4 4 4 4 0,0 0 1 0 0,227861
9 9 9 4 4 4 4 4 0,0 0 1 0 0,201374
9 9 9 4 4 4 4 4 0,0 0 1 0 0,42209
9 9 9 4 4 4 4 4 0,0 0 1 0 0,232721
9 9 9 4 4 4 4 4 0,0 0 1 0 0,49985
9 9 9 4 4 4 4 4 0,0 0 1 0 0,188495
9 9 9 4 4 4 4 4 0,0 0 1 0 0,202832
9 9 9 4 4 4 4 4 0,0 0 1 0 0,203075
9 9 9 4 4 4 4 4 0,0 0 1 0 0,211823
9 9 9 4 4 4 4 4 0,0 0 1 0 0,181448
9 9 9 4 4 4 4 4 0,0 0 1 0 0,144026
9 9 9 4 4 4 4 4 0,0 0 1 0 0,75500
9 9 9 4 4 4 4 4 0,0 0 1 0 0,102230
9 9 9 4 4 4 4 4 0,0 0 1 0 0,184364
9 9 9 4 4 4 4 4 0,0 0 1 0 0,15479
9 9 9 4 4 4 4 4 0,0 0 1 0 0,55088
9 9 9 4 4 4 4 4 0,0 0 1 0 0,77687
9 9 9 4 4 4 4 4 0,0 0 1 0 0,46097
1 9 14 0,0 0 1 0 0,159821
9 9 9 4 4 4 4 4 0,0 0 1 0 0,101987
9 9 9 4 4 4 4 4 0,0 0 1 0 0,235637
9 9 9 4 4 4 4 4 0,0 0 1 0 0,36134
9 9 9 4 4 4 4 4 0,0 0 1 0 0,205505
9 9 9 4 4 4 4 4 0,0 0 1 0 0,218141
1 9 14 0,0 0 1 0 0,160550
9 9 9 4 4 4 4 4 0,0 0 1 0 0,124586
9 9 9 4 4 4 4 4 0,0 0 1 0 0,156419
9 9 9 4 4 4 4 4 0,0 0 1 0 0,160793
9 9 9 4 4 4 4 4 0,0 0 1 0 0,138680
9 9 9 4 4 4 4 4 0,0 0 1 0 0,189467
9 9 9 4 4 4 4 4 0,0 0 1 0 0,36134
9 9 9 4 4 4 4 4 0,0 0 1 0 0,233693
9 9 9 4 4 4 4 4 0,0 0 1 0 0,3815
9 9 9 4 4 4 4 4 0,0 0 1 0 0,55088
9 9 9 4 4 4 4 4 0,0 0 1 0 0,41480
9 9 9 4 4 4 4 4 0,0 0 1 0 0,140381
9 9 9 4 4 4 4 4 0,0 0 1 0 0,138680
9 9 9 4 4 4 4 4 0,0 0 1 0 0,109520
9 9 9 4 9 4 4 4 0,0 0 1 0 0,173186
9 9 9 4 4 4 4 4 0,0 0 1 0 0,148643
9 9 9 4 4 4 4 4 0,0 0 1 0 0,195299
9 9 9 4 4 4 4 4 0,0 0 1 0 0,166625
9 9 9 4 4 4 4 4 0,0 0 1 0 0,151073
9 9 9 4 4 4 4 4 0,0 0 1 0 0,240497
9 9 9 4 4 4 4 4 0,0 0 1 0 0,26414
1 9 14 0,0 0 1 0 0,159821
9 9 9 4 4 4 4 4 0,0 0 1 0 0,34190
9 9 9 9 9 9 9 0,0 0 1 0 0,77930
9 9 9 4 4 4 4 4 0,0 0 1 0 0,4544
9 9 9 4 4 4 4 4 0,0 0 1 0 0,194327
9 9 9 4 4 4 4 4 0,0 0 1 0 0,82304
9 9 9 4 4 4 4 4 0,0 0 1 0 0,224945
9 9 9 4 4 4 4 4 0,0 0 1 0 0,229562
9 9 9 4 4 4 4 4 0,0 0 1 0 0,17666
9 9 9 4 4 4 4 4 0,0 0 1 0 0,232721
9 9 9 4 4 4 4 4 0,0 0 1 0 0,156419
9 9 9 4 4 4 4 4 0,0 0 1 0 0,119726
9 9 9 4 4 4 4 4 0,0 0 1 0 0,131876
9 9 9 4 4 4 4 4 0,0 0 1 0 0,2843
9 9 9 4 4 4 4 4 0,0 0 1 0 0,17423
9 9 9 4 4 4 4 4 0,0 0 1 0 0,183392
9 9 9 4 4 4 4 4 0,0 0 1 0 0,111464
9 9 9 4 4 4 4 4 0,0 0 1 0 0,217169
9 9 9 4 4 4 4 4 0,0 0 1 0 0,47312
9 9 9 4 4 4 4 4 0,0 0 1 0 0,68696
9 9 9 4 4 4 4 4 0,0 0 1 0 0,18395
9 9 9 4 4 4 4 4 0,0 0 1 0 0,54845
9 9 9 4 4 4 4 4 0,0 0 1 0 0,211580
9 9 9 4 4 4 4 4 0,0 0 1 0 0,75500
9 9 9 4 4 4 4 4 0,0 0 1 0 0,100772
9 9 9 9 4 4 4 4 0,0 0 1 0 0,219842
9 9 9 4 4 4 4 4 0,0 0 1 0 0,93482
1 1 1 0,0 0 1 0 0,171242
9 9 9 4 4 4 4 4 0,0 0 1 0 0,143054
9 9 9 4 4 4 4 4 0,0 0 1 0 0,26414
9 9 9 4 4 4 4 4 0,0 0 1 0 0,142082
9 9 9 4 4 4 4 4 0,0 0 1 0 0,203075
9 9 9 4 4 4 4 4 0,0 0 1 0 0,230291
9 9 9 4 4 4 4 4 0,0 0 1 0 0,3815
9 9 9 4 4 4 4 4 0,0 0 1 0 0,203318
9 9 9 4 4 4 4 4 0,0 0 1 0 0,4058
9 9 9 4 4 4 4 4 0,0 0 1 0 0,25685
9 9 9 4 9 4 4 4 0,0 0 1 0 0,173186
9 9 9 4 4 4 4 4 0,0 0 1 0 0,124586
9 9 9 4 4 4 4 4 0,0 0 1 0 0,49013
9 9 9 4 4 4 4 4 0,0 0 1 0 0,49013
9 9 9 4 4 4 4 4 0,0 0 1 0 0,195299
9 9 9 4 4 4 4 4 0,0 0 1 0 0,28115
9 9 9 4 4 4 4 4 0,0 0 1 0 0,50714
9 9 9 4 4 4 4 4 0,0 0 1 0 0,25442
1 9 14 0,0 0 1 0 0,159821
9 9 9 4 4 4 4 4 0,0 0 1 0 0,195299
9 9 9 9 4 4 4 4 0,0 0 1 0 0,219842
9 9 9 4 4 4 4 4 0,0 0 1 0 0,25685
9 9 9 4 4 4 4 4 0,0 0 1 0 0,155204
9 9 9 4 4 4 4 4 0,0 0 1 0 0,217169
9 9 9 4 4 4 4 4 0,0 0 1 0 0,107819
9 9 9 4 4 4 4 4 0,0 0 1 0 0,104903
9 9 9 4 4 4 4 4 0,0 0 1 0 0,134792
9 9 9 4 4 4 4 4 0,0 0 1 0 0,54116
9 9 9 4 4 4 4 4 0,0 0 1 0 0,211094
9 9 9 4 4 4 4 4 0,0 0 1 0 0,187037
9 9 9 4 4 4 4 4 0,0 0 1 0 0,24713
9 9 9 4 4 4 4 4 0,0 0 1 0 0,28115
9 9 9 4 4 4 4 4 0,0 0 1 0 0,60191
9 9 9 4 4 4 4 4 0,0 0 1 0 0,203075
9 9 9 4 4 4 4 4 0,0 0 1 0 0,656
9 9 9 4 4 4 4 4 0,0 0 1 0 0,166625
9 9 9 4 4 4 4 4 0,0 0 1 0 0,165410
9 9 9 4 4 4 4 4 0,0 0 1 0 0,144026
9 9 9 4 4 4 4 4 0,0 0 1 0 0,160793
9 9 9 4 4 4 4 4 0,0 0 1 0 0,115352
1 1 1 0,0 0 1 0 0,171242
9 9 9 4 4 4 4 4 0,0 0 1 0 0,196514
9 9 9 4 4 4 4 4 0,0 0 1 0 0,48041
9 9 9 4 4 4 4 4 0,0 0 1 0 0,228347
9 9 9 4 4 4 4 4 0,0 0 1 0 0,200402
9 9 9 4 4 4 4 4 0,0 0 1 0 0,208664
9 9 9 4 4 4 4 4 0,0 0 1 0 0,50714
9 9 9 9 4 4 4 4 0,0 0 1 0 0,235151
9 9 9 4 4 4 4 4 0,0 0 1 0 0,240497
9 9 9 4 4 4 4 4 0,0 0 1 0 0,17909
12 1 0,0 0 0 1 1,82800
12 1 0,0 0 0 1 1,53154
12 1 0,0 0 0 1 1,33228
12 1 0,0 0 0 1 1,208431
12 1 0,0 0 0 1 1,180
12 1 0,0 0 0 1 1,55341
12 1 0,0 0 0 1 1,175140
12 1 0,0 0 0 1 1,42462
12 1 0,0 0 0 1 1,38088
12 1 0,0 0 0 1 1,190449
12 1 0,0 0 0 1 1,46107
12 1 0,0 0 0 1 1,146709
12 1 0,0 0 0 1 1,31041
12 1 0,0 0 0 1 1,127755
12 1 0,0 0 0 1 1,79641
12 1 0,0 0 0 1 1,212076
12 1 0,0 0 0 1 1,172953
12 1 0,0 0 0 1 1,209889
12 1 0,0 0 0 1 1,219609
12 1 0,0 0 0 1 1,137961
12 1 0,0 0 0 1 1,216693
12 1 0,0 0 0 1 1,82800
12 1 0,0 0 0 1 1,174897
12 1 0,0 0 0 1 1,27153
12 1 0,0 0 0 1 1,148410
12 1 0,0 0 0 1 1,216693
12 1 0,0 0 0 1 1,59472
12 1 0,0 0 0 1 1,75024
12 1 0,0 0 0 1 1,21564
12 1 0,0 0 0 1 1,29340
12 1 0,0 0 0 1 1,208431
12 1 0,0 0 0 1 1,88632
12 1 0,0 0 0 1 1,156915
12 1 0,0 0 0 1 1,190449
12 1 0,0 0 0 1 1,63360
12 1 0,0 0 0 1 1,45621
12 1 0,0 0 0 1 1,59472
12 1 0,0 0 0 1 1,198711
12 1 0,0 0 0 1 1,22050
12 1 0,0 0 0 1 1,183645
12 1 0,0 0 0 1 1,223983
12 1 0,0 0 0 1 1,55827
12 1 0,0 0 0 1 1,175869
12 1 0,0 0 0 1 1,197739
12 1 0,0 0 0 1 1,212805
12 1 0,0 0 0 1 1,31527
12 1 0,0 0 0 1 1,34200
12 1 0,0 0 0 1 1,93249
12 1 0,0 0 0 1 1,79398
12 1 0,0 0 0 1 1,215478
12 1 0,0 0 0 1 1,39789
12 1 0,0 0 0 1 1,103212
12 1 0,0 0 0 1 1,224955
12 1 0,0 0 0 1 1,208431
12 1 0,0 0 0 1 1,82314
12 1 0,0 0 0 1 1,13788
12 1 0,0 0 0 1 1,197739
12 1 0,0 0 0 1 1,152055
12 1 0,0 0 0 1 1,216936
12 1 0,0 0 0 1 1,103212
12 1 0,0 0 0 1 1,217422
12 1 0,0 0 0 1 1,39789
12 1 0,0 0 0 1 1,2367
12 1 0,0 0 0 1 1,200412
12 1 0,0 0 0 1 1,35172
12 1 0,0 0 0 1 1,30555
12 1 0,0 0 0 1 1,23265
12 1 0,0 0 0 1 1,13788
12 1 0,0 0 0 1 1,57285
12 1 0,0 0 0 1 1,81828
12 1 0,0 0 0 1 1,174897
12 1 0,0 0 0 1 1,49023
12 1 0,0 0 0 1 1,156915
12 1 0,0 0 0 1 1,242694
12 1 0,0 0 0 1 1,155214
12 1 0,0 0 0 1 1,208431
12 1 0,0 0 0 1 1,148410
12 1 0,0 0 0 1 1,200655
12 1 0,0 0 0 1 1,12087
12 1 0,0 0 0 1 1,209160
12 1 0,0 0 0 1 1,26910
12 1 0,0 0 0 1 1,57285
12 1 0,0 0 0 1 1,216450
12 1 0,0 0 0 1 1,193851
12 1 0,0 0 0 1 1,127755
12 1 0,0 0 0 1 1,235647
12 1 0,0 0 0 1 1,65547
12 1 0,0 0 0 1 1,22050
12 1 0,0 0 0 1 1,126540
12 1 0,0 0 0 1 1,88632
12 1 0,0 0 0 1 1,134802
12 1 0,0 0 0 1 1,109773
12 1 0,0 0 0 1 1,123138
12 1 0,0 0 0 1 1,215478
12 1 0,0 0 0 1 1,206730
12 1 0,0 0 0 1 1,210861
12 1 0,0 0 0 1 1,149139
12 1 0,0 0 0 1 1,150840
12 1 0,0 0 0 1 1,197253
12 1 0,0 0 0 1 1,185832
12 1 0,0 0 0 1 1,109773
12 1 0,0 0 0 1 1,152055
12 1 0,0 0 0 1 1,88875
12 1 0,0 0 0 1 1,8685
12 1 0,0 0 0 1 1,174897
12 1 0,0 0 0 1 1,13788
12 1 0,0 0 0 1 1,202113
12 1 0,0 0 0 1 1,183645
12 1 0,0 0 0 1 1,94950
12 1 0,0 0 0 1 1,195309
12 1 0,0 0 0 1 1,198711
12 1 0,0 0 0 1 1,175140
12 1 0,0 0 0 1 1,193122
12 1 0,0 0 0 1 1,107586
12 1 0,0 0 0 1 1,123138
12 1 0,0 0 0 1 1,214020
12 1 0,0 0 0 1 1,11844
12 1 0,0 0 0 1 1,180
12 1 0,0 0 0 1 1,35172
12 1 0,0 0 0 1 1,193851
12 1 0,0 0 0 1 1,172710
12 1 0,0 0 0 1 1,109287
12 1 0,0 0 0 1 1,10629
12 1 0,0 0 0 1 1,114633
12 1 0,0 0 0 1 1,178785
12 1 0,0 0 0 1 1,35172
12 1 0,0 0 0 1 1,109287
12 1 0,0 0 0 1 1,32013
12 1 0,0 0 0 1 1,202113
12 1 0,0 0 0 1 1,41976
12 1 0,0 0 0 1 1,199440
12 1 0,0 0 0 1 1,223983
12 1 0,0 0 0 1 1,63360
12 1 0,0 0 0 1 1,63360
12 1 0,0 0 0 1 1,57285
12 1 0,0 0 0 1 1,41733
12 1 0,0 0 0 1 1,150111
12 1 0,0 0 0 1 1,210861
12 1 0,0 0 0 1 1,54612
12 1 0,0 0 0 1 1,177813
12 1 0,0 0 0 1 1,178542
12 1 0,0 0 0 1 1,155214
12 1 0,0 0 0 1 1,11844
12 1 0,0 0 0 1 1,178785
12 1 0,0 0 0 1 1,54612
12 1 0,0 0 0 1 1,34200
12 1 0,0 0 0 1 1,219123
12 1 0,0 0 0 1 1,210375
12 1 0,0 0 0 1 1,209160
12 1 0,0 0 0 1 1,63360
12 1 0,0 0 0 1 1,79398
12 1 0,0 0 0 1 1,94950
12 1 0,0 0 0 1 1,153756
12 1 0,0 0 0 1 1,72594
12 1 0,0 0 0 1 1,207945
12 1 0,0 0 0 1 1,216450
12 1 0,0 0 0 1 1,5526
12 1 0,0 0 0 1 1,22050
12 1 0,0 0 0 1 1,13788
12 1 0,0 0 0 1 1,106128
12 1 0,0 0 0 1 1,229329
12 1 0,0 0 0 1 1,14274
12 1 0,0 0 0 1 1,42462
12 1 0,0 0 0 1 1,172953
12 1 0,0 0 0 1 1,194094
12 1 0,0 0 0 1 1,49023
12 1 0,0 0 0 1 1,81828
12 1 0,0 0 0 1 1,63360
12 1 0,0 0 0 1 1,46107
12 1 0,0 0 0 1 1,30555
12 1 0,0 0 0 1 1,166149
12 1 0,0 0 0 1 1,172710
12 1 0,0 0 0 1 1,209160
12 1 0,0 0 0 1 1,203571
12 1 0,0 0 0 1 1,174897
12 1 0,0 0 0 1 1,124353
12 1 0,0 0 0 1 1,156915
12 1 0,0 0 0 1 1,43191
12 1 0,0 0 0 1 1,114876
12 1 0,0 0 0 1 1,41976
12 1 0,0 0 0 1 1,85959
12 1 0,0 0 0 1 1,46107
12 1 0,0 0 0 1 1,178542
12 1 0,0 0 0 1 1,43191
12 1 0,0 0 0 1 1,149139
12 1 0,0 0 0 1 1,172710
12 1 0,0 0 0 1 1,53154
12 1 0,0 0 0 1 1,200655
12 1 0,0 0 0 1 1,82800
12 1 0,0 0 0 1 1,197253
12 1 0,0 0 0 1 1,68949
12 1 0,0 0 0 1 1,118278
12 1 0,0 0 0 1 1,57285
12 1 0,0 0 0 1 1,79398
12 1 0,0 0 0 1 1,191907
12 1 0,0 0 0 1 1,156915
12 1 0,0 0 0 1 1,127755
12 1 0,0 0 0 1 1,46836
12 1 0,0 0 0 1 1,35658
12 1 0,0 0 0 1 1,190449
12 1 0,0 0 0 1 1,219123
12 1 0,0 0 0 1 1,58986
12 1 0,0 0 0 1 1,193851
12 1 0,0 0 0 1 1,103212
12 1 0,0 0 0 1 1,137232
12 1 0,0 0 0 1 1,77940
12 1 0,0 0 0 1 1,171009
12 1 0,0 0 0 1 1,111717
12 1 0,0 0 0 1 1,204786
12 1 0,0 0 0 1 1,23265
12 1 0,0 0 0 1 1,107586
12 1 0,0 0 0 1 1,210861
12 1 0,0 0 0 1 1,206730
12 1 0,0 0 0 1 1,2367
12 1 0,0 0 0 1 1,54855
12 1 0,0 0 0 1 1,65547
12 1 0,0 0 0 1 1,156186
12 1 0,0 0 0 1 1,209889
12 1 0,0 0 0 1 1,229329
12 1 0,0 0 0 1 1,59472
12 1 0,0 0 0 1 1,53154
12 1 0,0 0 0 1 1,5526
12 1 0,0 0 0 1 1,171009
12 1 0,0 0 0 1 1,190935
12 1 0,0 0 0 1 1,209889
12 1 0,0 0 0 1 1,137232
12 1 0,0 0 0 1 1,180
12 1 0,0 0 0 1 1,1638
12 1 0,0 0 0 1 1,188262
12 1 0,0 0 0 1 1,207945
12 1 0,0 0 0 1 1,57285
12 1 0,0 0 0 1 1,82800
12 1 0,0 0 0 1 1,119979
12 1 0,0 0 0 1 1,184860
12 1 0,0 0 0 1 1,228357
12 1 0,0 0 0 1 1,195309
12 1 0,0 0 0 1 1,169308
12 0,0 0 0 1 0,222041
12 0,0 0 0 1 0,188507
12 0,0 0 0 1 0,17678
12 0,0 0 0 1 0,169067
12 0,0 0 0 1 0,222041
12 0,0 0 0 1 0,164450
12 0,0 0 0 1 0,66278
1 6 0,0 0 0 1 0,131645
12 0,0 0 0 1 0,165665
12 0,0 0 0 1 0,42221
12 0,0 0 0 1 0,122411
12 0,0 0 0 1 0,115364
12 0,0 0 0 1 0,17678
1 6 0,0 0 0 1 0,131645
12 0,0 0 0 1 0,162992
12 0,0 0 0 1 0,5285
12 0,0 0 0 1 0,12818
12 0,0 0 0 1 0,190208
12 0,0 0 0 1 0,188507
12 0,0 0 0 1 0,79400
12 0,0 0 0 1 0,167609
12 0,0 0 0 1 0,90578
12 0,0 0 0 1 0,100055
12 0,0 0 0 1 0,102728
12 0,0 0 0 1 0,179516
12 0,0 0 0 1 0,110747
12 0,0 0 0 1 0,134075
12 0,0 0 0 1 0,131888
12 0,0 0 0 1 0,230060
12 0,0 0 0 1 0,8687
12 0,0 0 0 1 0,215723
12 0,0 0 0 1 0,134075
12 0,0 0 0 1 0,171254
12 0,0 0 0 1 0,144767
12 0,0 0 0 1 0,122411
12 0,0 0 0 1 0,108803
12 0,0 0 0 1 0,84017
12 0,0 0 0 1 0,218153
12 0,0 0 0 1 0,33230
12 0,0 0 0 1 0,45380
12 0,0 0 0 1 0,222041
12 0,0 0 0 1 0,110747
12 0,0 0 0 1 0,219368
12 0,0 0 0 1 0,116336
12 0,0 0 0 1 0,216938
12 0,0 0 0 1 0,67250
12 0,0 0 0 1 0,22538
12 0,0 0 0 1 0,42221
12 0,0 0 0 1 0,76727
12 0,0 0 0 1 0,90578
1 6 0,0 0 0 1 0,175628
12 0,0 0 0 1 0,59960
12 0,0 0 0 1 0,170768
12 0,0 0 0 1 0,209162
12 0,0 0 0 1 0,188507
12 0,0 0 0 1 0,79400
12 0,0 0 0 1 0,67007
12 0,0 0 0 1 0,67250
1 6 0,0 0 0 1 0,147440
12 0,0 0 0 1 0,67250
12 0,0 0 0 1 0,118766
12 0,0 0 0 1 0,20837
12 0,0 0 0 1 0,24239
12 0,0 0 0 1 0,189236
12 0,0 0 0 1 0,211349
12 0,0 0 0 1 0,147926
12 0,0 0 0 1 0,56801
12 0,0 0 0 1 0,118766
12 0,0 0 0 1 0,141365
12 0,0 0 0 1 0,160805
12 0,0 0 0 1 0,176114
12 0,0 0 0 1 0,105644
12 0,0 0 0 1 0,190451
12 0,0 0 0 1 0,54128
12 0,0 0 0 1 0,5285
12 0,0 0 0 1 0,211349
12 0,0 0 0 1 0,164207
12 0,0 0 0 1 0,84017
12 0,0 0 0 1 0,219611
12 0,0 0 0 1 0,170282
12 0,0 0 0 1 0,60446
6 12 15 0,0 0 0 1 0,27155
12 0,0 0 0 1 0,71381
12 0,0 0 0 1 0,60203
12 0,0 0 0 1 0,113906
12 0,0 0 0 1 0,209162
12 0,0 0 0 1 0,69437
12 0,0 0 0 1 0,112448
12 0,0 0 0 1 0,20837
12 0,0 0 0 1 0,105644
12 0,0 0 0 1 0,149141
12 0,0 0 0 1 0,234677
12 0,0 0 0 1 0,147926
12 0,0 0 0 1 0,134075
12 0,0 0 0 1 0,22538
12 0,0 0 0 1 0,169067
12 0,0 0 0 1 0,75755
12 0,0 0 0 1 0,141365
12 0,0 0 0 1 0,108803
1 6 0,0 0 0 1 0,228845
12 0,0 0 0 1 0,215966
12 0,0 0 0 1 0,190451
12 0,0 0 0 1 0,113906
12 0,0 0 0 1 0,170768
12 0,0 0 0 1 0,135047
12 0,0 0 0 1 0,90578
12 0,0 0 0 1 0,59960
12 0,0 0 0 1 0,143795
12 0,0 0 0 1 0,76727
12 0,0 0 0 1 0,160805
12 0,0 0 0 1 0,136019
12 0,0 0 0 1 0,137477
12 0,0 0 0 1 0,242696
12 0,0 0 0 1 0,40277
1 6 0,0 0 0 1 0,175628
12 0,0 0 0 1 0,41492
1 6 0,0 0 0 1 0,114392
12 0,0 0 0 1 0,12089
12 0,0 0 0 1 0,215480
12 0,0 0 0 1 0,84017
12 0,0 0 0 1 0,165665
12 0,0 0 0 1 0,219368
12 0,0 0 0 1 0,62876
12 0,0 0 0 1 0,57287
1 0,0 0 0 1 0,211106
12 0,0 0 0 1 0,12818
12 0,0 0 0 1 0,147926
12 0,0 0 0 1 0,118766
12 0,0 0 0 1 0,100055
12 0,0 0 0 1 0,122411
12 0,0 0 0 1 0,232247
1 6 0,0 0 0 1 0,175628
1 1 1 1 1 0,0 0 0 1 0,40034
12 0,0 0 0 1 0,9416
1 1 1 1 1 0,0 0 0 1 0,40034
12 0,0 0 0 1 0,24482
6 12 15 0,0 0 0 1 0,27155
12 0,0 0 0 1 0,18407
12 0,0 0 0 1 0,229331
12 0,0 0 0 1 0,5285
12 0,0 0 0 1 0,134075
12 0,0 0 0 1 0,2855
12 0,0 0 0 1 0,118766
12 0,0 0 0 1 0,182675
12 0,0 0 0 1 0,148898
12 0,0 0 0 1 0,155216
12 0,0 0 0 1 0,59960
12 0,0 0 0 1 0,193367
12 0,0 0 0 1 0,86690
12 0,0 0 0 1 0,137477
12 0,0 0 0 1 0,45380
12 0,0 0 0 1 0,71381
12 0,0 0 0 1 0,136019
12 0,0 0 0 1 0,12089
12 0,0 0 0 1 0,56801
12 0,0 0 0 1 0,96653
12 0,0 0 0 1 0,203330
12 0,0 0 0 1 0,24239
12 0,0 0 0 1 0,182189
12 0,0 0 0 1 0,22538
12 0,0 0 0 1 0,162992
12 0,0 0 0 1 0,137963
12 0,0 0 0 1 0,127028
12 0,0 0 0 1 0,34202
12 0,0 0 0 1 0,215966
12 0,0 0 0 1 0,147683
12 0,0 0 0 1 0,154973
12 0,0 0 0 1 0,90578
12 0,0 0 0 1 0,177815
12 0,0 0 0 1 0,215723
12 0,0 0 0 1 0,108803
12 0,0 0 0 1 0,211349
12 0,0 0 0 1 0,86690
12 0,0 0 0 1 0,151085
12 0,0 0 0 1 0,75755
12 0,0 0 0 1 0,170282
12 0,0 0 0 1 0,110018
12 0,0 0 0 1 0,112205
12 0,0 0 0 1 0,75755
12 0,0 0 0 1 0,96167
12 0,0 0 0 1 0,45380
12 0,0 0 0 1 0,212321
12 0,0 0 0 1 0,110018
12 0,0 0 0 1 0,112448
12 0,0 0 0 1 0,164207
12 0,0 0 0 1 0,218153
12 0,0 0 0 1 0,177815
6 12 15 0,0 0 0 1 0,77213
12 0,0 0 0 1 0,167609
12 0,0 0 0 1 0,90578
12 0,0 0 0 1 0,79400
12 0,0 0 0 1 0,2855
12 0,0 0 0 1 0,72596
12 0,0 0 0 1 0,67250
12 0,0 0 0 1 0,231761
12 0,0 0 0 1 0,60203
12 0,0 0 0 1 0,164450
12 0,0 0 0 1 0,34202
12 0,0 0 0 1 0,105644
12 0,0 0 0 1 0,190451
12 0,0 0 0 1 0,162020
12 0,0 0 0 1 0,144767
12 0,0 0 0 1 0,215480
12 0,0 0 0 1 0,182189
1 6 0,0 0 0 1 0,147440
12 0,0 0 0 1 0,132860
12 0,0 0 0 1 0,158861
12 0,0 0 0 1 0,215723
12 0,0 0 0 1 0,215480
12 0,0 0 0 1 0,230060
12 0,0 0 0 1 0,13061
12 0,0 0 0 1 0,4556
6 12 10 0,0 0 0 1 0,75998
12 0,0 0 0 1 0,60203
12 0,0 0 0 1 0,80615
12 0,0 0 0 1 0,181460
12 0,0 0 0 1 0,66278
12 0,0 0 0 1 0,19136
12 0,0 0 0 1 0,182918
12 0,0 0 0 1 0,164450
12 0,0 0 0 1 0,30800
12 0,0 0 0 1 0,170768
12 0,0 0 0 1 0,102728
12 0,0 0 0 1 0,65306
12 0,0 0 0 1 0,65306
12 0,0 0 0 1 0,27398
12 0,0 0 0 1 0,59960
1 6 0,0 0 0 1 0,114392
12 0,0 0 0 1 0,133346
12 0,0 0 0 1 0,80615
12 0,0 0 0 1 0,182189
12 0,0 0 0 1 0,54128
12 0,0 0 0 1 0,97625
12 0,0 0 0 1 0,199685
12 0,0 0 0 1 0,176114
12 0,0 0 0 1 0,69437
12 0,0 0 0 1 0,171254
12 0,0 0 0 1 0,43193
12 0,0 0 0 1 0,219368
12 0,0 0 0 1 0,219368
12 0,0 0 0 1 0,25454
12 0,0 0 0 1 0,96653
12 0,0 0 0 1 0,67250
12 0,0 0 0 1 0,240509
12 0,0 0 0 1 0,107345
12 0,0 0 0 1 0,229331
12 0,0 0 0 1 0,80129
12 0,0 0 0 1 0,194096
12 0,0 0 0 1 0,96167
12 0,0 0 0 1 0,157889
12 0,0 0 0 1 0,170768
12 0,0 0 0 1 0,133346
12 0,0 0 0 1 0,25454
12 0,0 0 0 1 0,170768
12 0,0 0 0 1 0,239537
1 0,0 0 0 1 0,211106
12 0,0 0 0 1 0,40520
12 0,0 0 0 1 0,57287
1 6 0,0 0 0 1 0,47081
12 0,0 0 0 1 0,147926
1 6 0,0 0 0 1 0,47081
12 0,0 0 0 1 0,133346
12 0,0 0 0 1 0,40277
12 0,0 0 0 1 0,8687
12 0,0 0 0 1 0,127028
12 0,0 0 0 1 0,40277
12 0,0 0 0 1 0,215723
12 0,0 0 0 1 0,118523
12 0,0 0 0 1 0,118766
12 4 0,0 0 0 0 1,38823
12 4 0,0 0 0 0 1,90096
12 4 0,0 0 0 0 1,167856
12 4 0,0 0 0 0 1,40038
12 4 0,0 0 0 0 1,92283
12 4 0,0 0 0 0 1,239298
12 4 0,0 0 0 0 1,45870
12 4 0,0 0 0 0 1,65796
12 4 0,0 0 0 0 1,39552
12 4 0,0 0 0 0 1,133107
12 4 0,0 0 0 0 1,242214
4 4 4 4 4 4 4 0,0 0 0 0 1,89367
12 4 0,0 0 0 0 1,77946
12 4 0,0 0 0 0 1,138939
12 4 0,0 0 0 0 1,211110
12 4 0,0 0 0 0 1,141612
12 4 0,0 0 0 0 1,159108
12 4 0,0 0 0 0 1,108321
12 4 0,0 0 0 0 1,38337
12 4 0,0 0 0 0 1,31776
12 4 0,0 0 0 0 1,102489
12 4 0,0 0 0 0 1,111237
12 4 0,0 0 0 0 1,6990
12 4 0,0 0 0 0 1,217914
12 4 0,0 0 0 0 1,35421
12 4 0,0 0 0 0 1,6018
12 4 0,0 0 0 0 1,205521
12 4 0,0 0 0 0 1,202119
